height/trial,release_time (s),impact_time (s),free_fall_duration (s),impact_velocity (m/s)
0.5M_T1.csv,0.514418,0.8950605806451615,0.38064258064516143,3.734103716129034
0.5M_T2.csv,0.41864602150537633,0.8201531182795699,0.4015070967741936,3.9387846193548395
0.5M_T3.csv,0.330985741935484,0.7469447096774195,0.4159589677419355,4.080557473548388
1.0M_T1.csv,1.127733935483871,1.6987233548387093,0.5709894193548384,5.601406203870964
1.0M_T2.csv,0.47940000000000005,1.0210825806451613,0.5416825806451613,5.313906116129033
1.0M_T3.csv,0.7610570967741935,1.2959210967741934,0.5348639999999999,5.2470158399999995
2.0M_T1.csv,1.4378230537634409,2.135146408602151,0.6973233548387101,6.840742110967747
2.0M_T2.csv,0.6115394193548387,1.3174687956989248,0.7059293763440861,6.925167181935485
2.0M_T3.csv,0.8993249032258064,1.6023408172043012,0.7030159139784948,6.8965861161290345
